date,year,quarter,month,week,day_of_week,day_of_month,day_of_year,is_weekend,season,month_name,day_name,load_time
2023-04-17 00:00:00,2023,2,4,16,1,17,107,false,Spring,April,Monday,2025-12-28 11:29:27.13192+01
2023-04-18 00:00:00,2023,2,4,16,2,18,108,false,Spring,April,Tuesday,2025-12-28 11:29:27.13192+01
2023-04-19 00:00:00,2023,2,4,16,3,19,109,false,Spring,April,Wednesday,2025-12-28 11:29:27.13192+01
2023-04-20 00:00:00,2023,2,4,16,4,20,110,false,Spring,April,Thursday,2025-12-28 11:29:27.13192+01
2023-04-21 00:00:00,2023,2,4,16,5,21,111,false,Spring,April,Friday,2025-12-28 11:29:27.13192+01
2023-04-22 00:00:00,2023,2,4,16,6,22,112,true,Spring,April,Saturday,2025-12-28 11:29:27.13192+01
2023-04-23 00:00:00,2023,2,4,16,0,23,113,true,Spring,April,Sunday,2025-12-28 11:29:27.13192+01
2023-04-24 00:00:00,2023,2,4,17,1,24,114,false,Spring,April,Monday,2025-12-28 11:29:27.13192+01
2023-04-25 00:00:00,2023,2,4,17,2,25,115,false,Spring,April,Tuesday,2025-12-28 11:29:27.13192+01
2023-04-26 00:00:00,2023,2,4,17,3,26,116,false,Spring,April,Wednesday,2025-12-28 11:29:27.13192+01
2023-04-27 00:00:00,2023,2,4,17,4,27,117,false,Spring,April,Thursday,2025-12-28 11:29:27.13192+01
2023-04-28 00:00:00,2023,2,4,17,5,28,118,false,Spring,April,Friday,2025-12-28 11:29:27.13192+01
2023-04-29 00:00:00,2023,2,4,17,6,29,119,true,Spring,April,Saturday,2025-12-28 11:29:27.13192+01
2023-04-30 00:00:00,2023,2,4,17,0,30,120,true,Spring,April,Sunday,2025-12-28 11:29:27.13192+01
2023-05-01 00:00:00,2023,2,5,18,1,1,121,false,Spring,May,Monday,2025-12-28 11:29:27.13192+01
2023-05-02 00:00:00,2023,2,5,18,2,2,122,false,Spring,May,Tuesday,2025-12-28 11:29:27.13192+01
2023-05-03 00:00:00,2023,2,5,18,3,3,123,false,Spring,May,Wednesday,2025-12-28 11:29:27.13192+01
2023-05-04 00:00:00,2023,2,5,18,4,4,124,false,Spring,May,Thursday,2025-12-28 11:29:27.13192+01
2023-05-05 00:00:00,2023,2,5,18,5,5,125,false,Spring,May,Friday,2025-12-28 11:29:27.13192+01
2023-05-06 00:00:00,2023,2,5,18,6,6,126,true,Spring,May,Saturday,2025-12-28 11:29:27.13192+01
2023-05-07 00:00:00,2023,2,5,18,0,7,127,true,Spring,May,Sunday,2025-12-28 11:29:27.13192+01
2023-05-08 00:00:00,2023,2,5,19,1,8,128,false,Spring,May,Monday,2025-12-28 11:29:27.13192+01
2023-05-09 00:00:00,2023,2,5,19,2,9,129,false,Spring,May,Tuesday,2025-12-28 11:29:27.13192+01
2023-05-10 00:00:00,2023,2,5,19,3,10,130,false,Spring,May,Wednesday,2025-12-28 11:29:27.13192+01
2023-05-11 00:00:00,2023,2,5,19,4,11,131,false,Spring,May,Thursday,2025-12-28 11:29:27.13192+01
2023-05-12 00:00:00,2023,2,5,19,5,12,132,false,Spring,May,Friday,2025-12-28 11:29:27.13192+01
2023-05-13 00:00:00,2023,2,5,19,6,13,133,true,Spring,May,Saturday,2025-12-28 11:29:27.13192+01
2023-05-14 00:00:00,2023,2,5,19,0,14,134,true,Spring,May,Sunday,2025-12-28 11:29:27.13192+01
2023-05-15 00:00:00,2023,2,5,20,1,15,135,false,Spring,May,Monday,2025-12-28 11:29:27.13192+01
2023-05-16 00:00:00,2023,2,5,20,2,16,136,false,Spring,May,Tuesday,2025-12-28 11:29:27.13192+01
2023-05-17 00:00:00,2023,2,5,20,3,17,137,false,Spring,May,Wednesday,2025-12-28 11:29:27.13192+01
2023-05-18 00:00:00,2023,2,5,20,4,18,138,false,Spring,May,Thursday,2025-12-28 11:29:27.13192+01
2023-05-19 00:00:00,2023,2,5,20,5,19,139,false,Spring,May,Friday,2025-12-28 11:29:27.13192+01
2023-05-20 00:00:00,2023,2,5,20,6,20,140,true,Spring,May,Saturday,2025-12-28 11:29:27.13192+01
2023-05-21 00:00:00,2023,2,5,20,0,21,141,true,Spring,May,Sunday,2025-12-28 11:29:27.13192+01
2023-05-22 00:00:00,2023,2,5,21,1,22,142,false,Spring,May,Monday,2025-12-28 11:29:27.13192+01
2023-05-23 00:00:00,2023,2,5,21,2,23,143,false,Spring,May,Tuesday,2025-12-28 11:29:27.13192+01
2023-05-24 00:00:00,2023,2,5,21,3,24,144,false,Spring,May,Wednesday,2025-12-28 11:29:27.13192+01
2023-05-25 00:00:00,2023,2,5,21,4,25,145,false,Spring,May,Thursday,2025-12-28 11:29:27.13192+01
2023-05-26 00:00:00,2023,2,5,21,5,26,146,false,Spring,May,Friday,2025-12-28 11:29:27.13192+01
2023-05-27 00:00:00,2023,2,5,21,6,27,147,true,Spring,May,Saturday,2025-12-28 11:29:27.13192+01
2023-05-28 00:00:00,2023,2,5,21,0,28,148,true,Spring,May,Sunday,2025-12-28 11:29:27.13192+01
2023-05-29 00:00:00,2023,2,5,22,1,29,149,false,Spring,May,Monday,2025-12-28 11:29:27.13192+01
2023-05-30 00:00:00,2023,2,5,22,2,30,150,false,Spring,May,Tuesday,2025-12-28 11:29:27.13192+01
2023-05-31 00:00:00,2023,2,5,22,3,31,151,false,Spring,May,Wednesday,2025-12-28 11:29:27.13192+01
2023-06-01 00:00:00,2023,2,6,22,4,1,152,false,Summer,June,Thursday,2025-12-28 11:29:27.13192+01
2023-06-02 00:00:00,2023,2,6,22,5,2,153,false,Summer,June,Friday,2025-12-28 11:29:27.13192+01
2023-06-03 00:00:00,2023,2,6,22,6,3,154,true,Summer,June,Saturday,2025-12-28 11:29:27.13192+01
2023-06-04 00:00:00,2023,2,6,22,0,4,155,true,Summer,June,Sunday,2025-12-28 11:29:27.13192+01
2023-06-05 00:00:00,2023,2,6,23,1,5,156,false,Summer,June,Monday,2025-12-28 11:29:27.13192+01
2023-06-06 00:00:00,2023,2,6,23,2,6,157,false,Summer,June,Tuesday,2025-12-28 11:29:27.13192+01
2023-06-07 00:00:00,2023,2,6,23,3,7,158,false,Summer,June,Wednesday,2025-12-28 11:29:27.13192+01
2023-06-08 00:00:00,2023,2,6,23,4,8,159,false,Summer,June,Thursday,2025-12-28 11:29:27.13192+01
2023-06-09 00:00:00,2023,2,6,23,5,9,160,false,Summer,June,Friday,2025-12-28 11:29:27.13192+01
2023-06-10 00:00:00,2023,2,6,23,6,10,161,true,Summer,June,Saturday,2025-12-28 11:29:27.13192+01
2023-06-11 00:00:00,2023,2,6,23,0,11,162,true,Summer,June,Sunday,2025-12-28 11:29:27.13192+01
2023-06-12 00:00:00,2023,2,6,24,1,12,163,false,Summer,June,Monday,2025-12-28 11:29:27.13192+01
2023-06-13 00:00:00,2023,2,6,24,2,13,164,false,Summer,June,Tuesday,2025-12-28 11:29:27.13192+01
2023-06-14 00:00:00,2023,2,6,24,3,14,165,false,Summer,June,Wednesday,2025-12-28 11:29:27.13192+01
2023-06-15 00:00:00,2023,2,6,24,4,15,166,false,Summer,June,Thursday,2025-12-28 11:29:27.13192+01
2023-06-16 00:00:00,2023,2,6,24,5,16,167,false,Summer,June,Friday,2025-12-28 11:29:27.13192+01
2023-06-17 00:00:00,2023,2,6,24,6,17,168,true,Summer,June,Saturday,2025-12-28 11:29:27.13192+01
2023-06-18 00:00:00,2023,2,6,24,0,18,169,true,Summer,June,Sunday,2025-12-28 11:29:27.13192+01
2023-06-19 00:00:00,2023,2,6,25,1,19,170,false,Summer,June,Monday,2025-12-28 11:29:27.13192+01
2023-06-20 00:00:00,2023,2,6,25,2,20,171,false,Summer,June,Tuesday,2025-12-28 11:29:27.13192+01
2023-06-21 00:00:00,2023,2,6,25,3,21,172,false,Summer,June,Wednesday,2025-12-28 11:29:27.13192+01
2023-06-22 00:00:00,2023,2,6,25,4,22,173,false,Summer,June,Thursday,2025-12-28 11:29:27.13192+01
2023-06-23 00:00:00,2023,2,6,25,5,23,174,false,Summer,June,Friday,2025-12-28 11:29:27.13192+01
2023-06-24 00:00:00,2023,2,6,25,6,24,175,true,Summer,June,Saturday,2025-12-28 11:29:27.13192+01
2023-06-25 00:00:00,2023,2,6,25,0,25,176,true,Summer,June,Sunday,2025-12-28 11:29:27.13192+01
2023-06-26 00:00:00,2023,2,6,26,1,26,177,false,Summer,June,Monday,2025-12-28 11:29:27.13192+01
2023-06-27 00:00:00,2023,2,6,26,2,27,178,false,Summer,June,Tuesday,2025-12-28 11:29:27.13192+01
2023-06-28 00:00:00,2023,2,6,26,3,28,179,false,Summer,June,Wednesday,2025-12-28 11:29:27.13192+01
2023-06-29 00:00:00,2023,2,6,26,4,29,180,false,Summer,June,Thursday,2025-12-28 11:29:27.13192+01
2023-06-30 00:00:00,2023,2,6,26,5,30,181,false,Summer,June,Friday,2025-12-28 11:29:27.13192+01
2023-07-01 00:00:00,2023,3,7,26,6,1,182,true,Summer,July,Saturday,2025-12-28 11:29:27.13192+01
2023-07-02 00:00:00,2023,3,7,26,0,2,183,true,Summer,July,Sunday,2025-12-28 11:29:27.13192+01
2023-07-03 00:00:00,2023,3,7,27,1,3,184,false,Summer,July,Monday,2025-12-28 11:29:27.13192+01
2023-07-04 00:00:00,2023,3,7,27,2,4,185,false,Summer,July,Tuesday,2025-12-28 11:29:27.13192+01
2023-07-05 00:00:00,2023,3,7,27,3,5,186,false,Summer,July,Wednesday,2025-12-28 11:29:27.13192+01
2023-07-06 00:00:00,2023,3,7,27,4,6,187,false,Summer,July,Thursday,2025-12-28 11:29:27.13192+01
2023-07-07 00:00:00,2023,3,7,27,5,7,188,false,Summer,July,Friday,2025-12-28 11:29:27.13192+01
2023-07-08 00:00:00,2023,3,7,27,6,8,189,true,Summer,July,Saturday,2025-12-28 11:29:27.13192+01
2023-07-09 00:00:00,2023,3,7,27,0,9,190,true,Summer,July,Sunday,2025-12-28 11:29:27.13192+01
2023-07-10 00:00:00,2023,3,7,28,1,10,191,false,Summer,July,Monday,2025-12-28 11:29:27.13192+01
2023-07-11 00:00:00,2023,3,7,28,2,11,192,false,Summer,July,Tuesday,2025-12-28 11:29:27.13192+01
2023-07-12 00:00:00,2023,3,7,28,3,12,193,false,Summer,July,Wednesday,2025-12-28 11:29:27.13192+01
2023-07-13 00:00:00,2023,3,7,28,4,13,194,false,Summer,July,Thursday,2025-12-28 11:29:27.13192+01
2023-07-14 00:00:00,2023,3,7,28,5,14,195,false,Summer,July,Friday,2025-12-28 11:29:27.13192+01
2023-07-15 00:00:00,2023,3,7,28,6,15,196,true,Summer,July,Saturday,2025-12-28 11:29:27.13192+01
2023-07-16 00:00:00,2023,3,7,28,0,16,197,true,Summer,July,Sunday,2025-12-28 11:29:27.13192+01
2023-07-17 00:00:00,2023,3,7,29,1,17,198,false,Summer,July,Monday,2025-12-28 11:29:27.13192+01
2023-07-18 00:00:00,2023,3,7,29,2,18,199,false,Summer,July,Tuesday,2025-12-28 11:29:27.13192+01
2023-07-19 00:00:00,2023,3,7,29,3,19,200,false,Summer,July,Wednesday,2025-12-28 11:29:27.13192+01
2023-07-20 00:00:00,2023,3,7,29,4,20,201,false,Summer,July,Thursday,2025-12-28 11:29:27.13192+01
2023-07-21 00:00:00,2023,3,7,29,5,21,202,false,Summer,July,Friday,2025-12-28 11:29:27.13192+01
2023-07-22 00:00:00,2023,3,7,29,6,22,203,true,Summer,July,Saturday,2025-12-28 11:29:27.13192+01
2023-07-23 00:00:00,2023,3,7,29,0,23,204,true,Summer,July,Sunday,2025-12-28 11:29:27.13192+01
2023-07-24 00:00:00,2023,3,7,30,1,24,205,false,Summer,July,Monday,2025-12-28 11:29:27.13192+01
2023-07-25 00:00:00,2023,3,7,30,2,25,206,false,Summer,July,Tuesday,2025-12-28 11:29:27.13192+01
2023-07-26 00:00:00,2023,3,7,30,3,26,207,false,Summer,July,Wednesday,2025-12-28 11:29:27.13192+01
2023-07-27 00:00:00,2023,3,7,30,4,27,208,false,Summer,July,Thursday,2025-12-28 11:29:27.13192+01
2023-07-28 00:00:00,2023,3,7,30,5,28,209,false,Summer,July,Friday,2025-12-28 11:29:27.13192+01
2023-07-29 00:00:00,2023,3,7,30,6,29,210,true,Summer,July,Saturday,2025-12-28 11:29:27.13192+01
2023-07-30 00:00:00,2023,3,7,30,0,30,211,true,Summer,July,Sunday,2025-12-28 11:29:27.13192+01
2023-07-31 00:00:00,2023,3,7,31,1,31,212,false,Summer,July,Monday,2025-12-28 11:29:27.13192+01
2023-08-01 00:00:00,2023,3,8,31,2,1,213,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2023-08-02 00:00:00,2023,3,8,31,3,2,214,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2023-08-03 00:00:00,2023,3,8,31,4,3,215,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2023-08-04 00:00:00,2023,3,8,31,5,4,216,false,Summer,August,Friday,2025-12-28 11:29:27.13192+01
2023-08-05 00:00:00,2023,3,8,31,6,5,217,true,Summer,August,Saturday,2025-12-28 11:29:27.13192+01
2023-08-06 00:00:00,2023,3,8,31,0,6,218,true,Summer,August,Sunday,2025-12-28 11:29:27.13192+01
2023-08-07 00:00:00,2023,3,8,32,1,7,219,false,Summer,August,Monday,2025-12-28 11:29:27.13192+01
2023-08-08 00:00:00,2023,3,8,32,2,8,220,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2023-08-09 00:00:00,2023,3,8,32,3,9,221,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2023-08-10 00:00:00,2023,3,8,32,4,10,222,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2023-08-11 00:00:00,2023,3,8,32,5,11,223,false,Summer,August,Friday,2025-12-28 11:29:27.13192+01
2023-08-12 00:00:00,2023,3,8,32,6,12,224,true,Summer,August,Saturday,2025-12-28 11:29:27.13192+01
2023-08-13 00:00:00,2023,3,8,32,0,13,225,true,Summer,August,Sunday,2025-12-28 11:29:27.13192+01
2023-08-14 00:00:00,2023,3,8,33,1,14,226,false,Summer,August,Monday,2025-12-28 11:29:27.13192+01
2023-08-15 00:00:00,2023,3,8,33,2,15,227,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2023-08-16 00:00:00,2023,3,8,33,3,16,228,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2023-08-17 00:00:00,2023,3,8,33,4,17,229,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2023-08-18 00:00:00,2023,3,8,33,5,18,230,false,Summer,August,Friday,2025-12-28 11:29:27.13192+01
2023-08-19 00:00:00,2023,3,8,33,6,19,231,true,Summer,August,Saturday,2025-12-28 11:29:27.13192+01
2023-08-20 00:00:00,2023,3,8,33,0,20,232,true,Summer,August,Sunday,2025-12-28 11:29:27.13192+01
2023-08-21 00:00:00,2023,3,8,34,1,21,233,false,Summer,August,Monday,2025-12-28 11:29:27.13192+01
2023-08-22 00:00:00,2023,3,8,34,2,22,234,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2023-08-23 00:00:00,2023,3,8,34,3,23,235,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2023-08-24 00:00:00,2023,3,8,34,4,24,236,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2023-08-25 00:00:00,2023,3,8,34,5,25,237,false,Summer,August,Friday,2025-12-28 11:29:27.13192+01
2023-08-26 00:00:00,2023,3,8,34,6,26,238,true,Summer,August,Saturday,2025-12-28 11:29:27.13192+01
2023-08-27 00:00:00,2023,3,8,34,0,27,239,true,Summer,August,Sunday,2025-12-28 11:29:27.13192+01
2023-08-28 00:00:00,2023,3,8,35,1,28,240,false,Summer,August,Monday,2025-12-28 11:29:27.13192+01
2023-08-29 00:00:00,2023,3,8,35,2,29,241,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2023-08-30 00:00:00,2023,3,8,35,3,30,242,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2023-08-31 00:00:00,2023,3,8,35,4,31,243,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2023-09-01 00:00:00,2023,3,9,35,5,1,244,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2023-09-02 00:00:00,2023,3,9,35,6,2,245,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2023-09-03 00:00:00,2023,3,9,35,0,3,246,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2023-09-04 00:00:00,2023,3,9,36,1,4,247,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2023-09-05 00:00:00,2023,3,9,36,2,5,248,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2023-09-06 00:00:00,2023,3,9,36,3,6,249,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2023-09-07 00:00:00,2023,3,9,36,4,7,250,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2023-09-08 00:00:00,2023,3,9,36,5,8,251,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2023-09-09 00:00:00,2023,3,9,36,6,9,252,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2023-09-10 00:00:00,2023,3,9,36,0,10,253,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2023-09-11 00:00:00,2023,3,9,37,1,11,254,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2023-09-12 00:00:00,2023,3,9,37,2,12,255,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2023-09-13 00:00:00,2023,3,9,37,3,13,256,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2023-09-14 00:00:00,2023,3,9,37,4,14,257,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2023-09-15 00:00:00,2023,3,9,37,5,15,258,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2023-09-16 00:00:00,2023,3,9,37,6,16,259,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2023-09-17 00:00:00,2023,3,9,37,0,17,260,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2023-09-18 00:00:00,2023,3,9,38,1,18,261,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2023-09-19 00:00:00,2023,3,9,38,2,19,262,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2023-09-20 00:00:00,2023,3,9,38,3,20,263,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2023-09-21 00:00:00,2023,3,9,38,4,21,264,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2023-09-22 00:00:00,2023,3,9,38,5,22,265,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2023-09-23 00:00:00,2023,3,9,38,6,23,266,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2023-09-24 00:00:00,2023,3,9,38,0,24,267,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2023-09-25 00:00:00,2023,3,9,39,1,25,268,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2023-09-26 00:00:00,2023,3,9,39,2,26,269,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2023-09-27 00:00:00,2023,3,9,39,3,27,270,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2023-09-28 00:00:00,2023,3,9,39,4,28,271,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2023-09-29 00:00:00,2023,3,9,39,5,29,272,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2023-09-30 00:00:00,2023,3,9,39,6,30,273,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2023-10-01 00:00:00,2023,4,10,39,0,1,274,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2023-10-02 00:00:00,2023,4,10,40,1,2,275,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2023-10-03 00:00:00,2023,4,10,40,2,3,276,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2023-10-04 00:00:00,2023,4,10,40,3,4,277,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2023-10-05 00:00:00,2023,4,10,40,4,5,278,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2023-10-06 00:00:00,2023,4,10,40,5,6,279,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2023-10-07 00:00:00,2023,4,10,40,6,7,280,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2023-10-08 00:00:00,2023,4,10,40,0,8,281,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2023-10-09 00:00:00,2023,4,10,41,1,9,282,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2023-10-10 00:00:00,2023,4,10,41,2,10,283,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2023-10-11 00:00:00,2023,4,10,41,3,11,284,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2023-10-12 00:00:00,2023,4,10,41,4,12,285,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2023-10-13 00:00:00,2023,4,10,41,5,13,286,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2023-10-14 00:00:00,2023,4,10,41,6,14,287,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2023-10-15 00:00:00,2023,4,10,41,0,15,288,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2023-10-16 00:00:00,2023,4,10,42,1,16,289,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2023-10-17 00:00:00,2023,4,10,42,2,17,290,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2023-10-18 00:00:00,2023,4,10,42,3,18,291,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2023-10-19 00:00:00,2023,4,10,42,4,19,292,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2023-10-20 00:00:00,2023,4,10,42,5,20,293,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2023-10-21 00:00:00,2023,4,10,42,6,21,294,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2023-10-22 00:00:00,2023,4,10,42,0,22,295,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2023-10-23 00:00:00,2023,4,10,43,1,23,296,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2023-10-24 00:00:00,2023,4,10,43,2,24,297,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2023-10-25 00:00:00,2023,4,10,43,3,25,298,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2023-10-26 00:00:00,2023,4,10,43,4,26,299,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2023-10-27 00:00:00,2023,4,10,43,5,27,300,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2023-10-28 00:00:00,2023,4,10,43,6,28,301,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2023-10-29 00:00:00,2023,4,10,43,0,29,302,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2023-10-30 00:00:00,2023,4,10,44,1,30,303,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2023-10-31 00:00:00,2023,4,10,44,2,31,304,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2023-11-01 00:00:00,2023,4,11,44,3,1,305,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2023-11-02 00:00:00,2023,4,11,44,4,2,306,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2023-11-03 00:00:00,2023,4,11,44,5,3,307,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2023-11-04 00:00:00,2023,4,11,44,6,4,308,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2023-11-05 00:00:00,2023,4,11,44,0,5,309,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2023-11-06 00:00:00,2023,4,11,45,1,6,310,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2023-11-07 00:00:00,2023,4,11,45,2,7,311,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2023-11-08 00:00:00,2023,4,11,45,3,8,312,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2023-11-09 00:00:00,2023,4,11,45,4,9,313,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2023-11-10 00:00:00,2023,4,11,45,5,10,314,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2023-11-11 00:00:00,2023,4,11,45,6,11,315,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2023-11-12 00:00:00,2023,4,11,45,0,12,316,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2023-11-13 00:00:00,2023,4,11,46,1,13,317,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2023-11-14 00:00:00,2023,4,11,46,2,14,318,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2023-11-15 00:00:00,2023,4,11,46,3,15,319,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2023-11-16 00:00:00,2023,4,11,46,4,16,320,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2023-11-17 00:00:00,2023,4,11,46,5,17,321,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2023-11-18 00:00:00,2023,4,11,46,6,18,322,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2023-11-19 00:00:00,2023,4,11,46,0,19,323,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2023-11-20 00:00:00,2023,4,11,47,1,20,324,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2023-11-21 00:00:00,2023,4,11,47,2,21,325,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2023-11-22 00:00:00,2023,4,11,47,3,22,326,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2023-11-23 00:00:00,2023,4,11,47,4,23,327,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2023-11-24 00:00:00,2023,4,11,47,5,24,328,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2023-11-25 00:00:00,2023,4,11,47,6,25,329,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2023-11-26 00:00:00,2023,4,11,47,0,26,330,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2023-11-27 00:00:00,2023,4,11,48,1,27,331,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2023-11-28 00:00:00,2023,4,11,48,2,28,332,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2023-11-29 00:00:00,2023,4,11,48,3,29,333,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2023-11-30 00:00:00,2023,4,11,48,4,30,334,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2023-12-01 00:00:00,2023,4,12,48,5,1,335,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2023-12-02 00:00:00,2023,4,12,48,6,2,336,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2023-12-03 00:00:00,2023,4,12,48,0,3,337,true,Winter,December,Sunday,2025-12-28 11:29:27.13192+01
2023-12-04 00:00:00,2023,4,12,49,1,4,338,false,Winter,December,Monday,2025-12-28 11:29:27.13192+01
2023-12-05 00:00:00,2023,4,12,49,2,5,339,false,Winter,December,Tuesday,2025-12-28 11:29:27.13192+01
2023-12-06 00:00:00,2023,4,12,49,3,6,340,false,Winter,December,Wednesday,2025-12-28 11:29:27.13192+01
2023-12-07 00:00:00,2023,4,12,49,4,7,341,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2023-12-08 00:00:00,2023,4,12,49,5,8,342,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
