log_item_id,item_key,valid_from,valid_to,is_current,brand_name,item_category,item_name_en,product_price_incl_vat,product_price_excl_vat,vat_rate_percent,currency,weight_grams,number_of_units,time_item_created_source_utc,load_time
6be2b1f4af4a6b9f53023fc27d97f1c3,7aef490acb1ca55f113afe02977b9e8f,2023-08-08 07:48:38.985+02,2023-09-10 02:21:17.985+02,false,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.48,2.92,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
203537347e918becd3953b67ec60f887,7aef490acb1ca55f113afe02977b9e8f,2023-09-10 02:21:17.985+02,2023-10-13 06:53:56.985+02,false,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.52,2.96,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
ea4a0da5d8010f6ba4c9b0537dc39de0,7aef490acb1ca55f113afe02977b9e8f,2023-10-13 06:53:56.985+02,2023-11-16 16:26:35.985+01,false,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.57,3.0,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
c70294f9acfe5acdde5323bf316d343d,7aef490acb1ca55f113afe02977b9e8f,2023-11-16 16:26:35.985+01,2023-12-20 04:59:14.985+01,false,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.64,3.06,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
e2f482a73cf9284f9c01ce56e20fdc4f,7aef490acb1ca55f113afe02977b9e8f,2023-12-20 04:59:14.985+01,9999-12-31 00:00:00+01,true,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.65,3.07,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
72d79b1f5367e44aa9acf4c0f4c83f50,0057c74ea984d23e711ccc0c0d224e5a,2022-12-24 11:59:59.706+01,2023-02-01 23:18:39.706+01,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.14,1.8,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
7958f90fed3487c4106c924d8a624ff4,0057c74ea984d23e711ccc0c0d224e5a,2023-02-01 23:18:39.706+01,2023-03-13 21:37:19.706+01,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.14,1.8,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
a39a9bdf3e33f87694d3959012e51293,0057c74ea984d23e711ccc0c0d224e5a,2023-03-13 21:37:19.706+01,2023-04-22 18:55:59.706+02,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.18,1.83,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
f8153fec67f5f1a1a4997834c310b85d,0057c74ea984d23e711ccc0c0d224e5a,2023-04-22 18:55:59.706+02,2023-06-01 02:14:39.706+02,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.19,1.84,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
67ad7ac8c8a297d05c924377f1630fc0,0057c74ea984d23e711ccc0c0d224e5a,2023-06-01 02:14:39.706+02,2023-07-10 21:33:19.706+02,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.24,1.88,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
b5eadb23fe5e4644b86d58f7628f8cce,0057c74ea984d23e711ccc0c0d224e5a,2023-07-10 21:33:19.706+02,2023-08-19 17:51:59.706+02,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.25,1.89,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
3a0152e622aebdb6caaaed4b9c294fb3,0057c74ea984d23e711ccc0c0d224e5a,2023-08-19 17:51:59.706+02,2023-09-28 10:10:39.706+02,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.3,1.93,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
c7a680d96cf8c3a55d3128be2f0ef59b,0057c74ea984d23e711ccc0c0d224e5a,2023-09-28 10:10:39.706+02,2023-11-08 00:29:19.706+01,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.32,1.95,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
bc0d9518081f79bb806a22c5ee9bfaeb,0057c74ea984d23e711ccc0c0d224e5a,2023-11-08 00:29:19.706+01,2023-12-20 09:47:59.706+01,false,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.38,2.0,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
04cfe9e98be999aad81004825d4fbdc8,0057c74ea984d23e711ccc0c0d224e5a,2023-12-20 09:47:59.706+01,9999-12-31 00:00:00+01,true,Doritos,Crisp & Snacks,"Doritos Cheese Nachos, 110 g",2.41,2.03,19, EUR,110,1,2020-07-22 09:22:22.342+02,2025-12-28 11:29:27.836877+01
cfb9f0465e67986e53d363cd8eceb1b1,097ec47745d7c29c58ec58ff30db2c35,2023-12-23 06:55:48.963+01,9999-12-31 00:00:00+01,true,Lay's,Crisp & Snacks,"Lay's Crisps Salted, 150 g",2.12,1.78,19, EUR,150,1,2023-05-25 02:16:49.555+02,2025-12-28 11:29:27.836877+01
ed0af85d007542073461f3ad41a98716,61d7a42ecec8482529b308f32ff598b1,2022-12-18 12:59:53.575+01,2023-01-12 14:12:26.575+01,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.89,1.59,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
21d99a05fedcdff6f64525fed5934736,61d7a42ecec8482529b308f32ff598b1,2023-01-12 14:12:26.575+01,2023-02-06 17:24:59.575+01,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.88,1.58,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
6fbf7c13d0b9d4c24e5a0ed25bd34f4e,61d7a42ecec8482529b308f32ff598b1,2023-02-06 17:24:59.575+01,2023-03-03 18:37:32.575+01,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.85,1.55,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
56ec228c31cee1a5e683eb7ee8711f95,61d7a42ecec8482529b308f32ff598b1,2023-03-03 18:37:32.575+01,2023-03-29 04:50:05.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.91,1.61,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
8a6ff9b5d8a9d1db2333729116fc5cf6,61d7a42ecec8482529b308f32ff598b1,2023-03-29 04:50:05.575+02,2023-04-23 17:02:38.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.93,1.62,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
bba3fa814c41c335dc9015f176663515,61d7a42ecec8482529b308f32ff598b1,2023-04-23 17:02:38.575+02,2023-05-18 15:15:11.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.98,1.66,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
ff3982ddc93e7180db400a9472ea984d,61d7a42ecec8482529b308f32ff598b1,2023-05-18 15:15:11.575+02,2023-06-13 17:27:44.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",1.99,1.67,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
8c9c5e3206dbc622d57e80dc733b08fa,61d7a42ecec8482529b308f32ff598b1,2023-06-13 17:27:44.575+02,2023-07-10 02:40:17.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.04,1.71,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
06608915d3d941af6904b8bfb0fa828f,61d7a42ecec8482529b308f32ff598b1,2023-07-10 02:40:17.575+02,2023-08-04 22:52:50.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.05,1.72,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
5017459e8ae2c2d54d919fc39062bb60,61d7a42ecec8482529b308f32ff598b1,2023-08-04 22:52:50.575+02,2023-08-31 02:05:23.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.09,1.76,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
24b0cf5eec3219523e689846c4332344,61d7a42ecec8482529b308f32ff598b1,2023-08-31 02:05:23.575+02,2023-09-26 15:17:56.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.09,1.76,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
0cbff7ea87ec959dc04d63d8af1caa89,61d7a42ecec8482529b308f32ff598b1,2023-09-26 15:17:56.575+02,2023-10-23 00:30:29.575+02,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.12,1.78,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
feb60a66bff74d2f91dc7e136a1b409d,61d7a42ecec8482529b308f32ff598b1,2023-10-23 00:30:29.575+02,2023-11-17 17:43:02.575+01,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.19,1.84,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
7febe4a33d02e9b8f5069ff53e5d5799,61d7a42ecec8482529b308f32ff598b1,2023-11-17 17:43:02.575+01,2023-12-15 09:55:35.575+01,false,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.22,1.87,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
a145227d6c4082b7ae7dac6364047337,61d7a42ecec8482529b308f32ff598b1,2023-12-15 09:55:35.575+01,9999-12-31 00:00:00+01,true,Hanuta,Chocolate,"Hanuta Hazelnut Slice, (10x22 g), 220 g",2.28,1.92,19, EUR,220,10,2021-09-24 17:18:54.679+02,2025-12-28 11:29:27.836877+01
b1fee36d1b56b885fcd95c06e50131c8,782c2fdec7b604daefea9bf7b783a7bb,2022-12-22 11:00:06.957+01,2023-01-17 07:51:26.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.76,1.48,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
f2a160d712f68b5376a4a6b6e5181ec7,782c2fdec7b604daefea9bf7b783a7bb,2023-01-17 07:51:26.957+01,2023-02-12 04:42:46.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.69,1.42,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
2d4b6db7bece29d74fd549b7fa7ab611,782c2fdec7b604daefea9bf7b783a7bb,2023-02-12 04:42:46.957+01,2023-03-10 12:34:06.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.63,1.37,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
9453a0838c02216a83f3677b4173643d,782c2fdec7b604daefea9bf7b783a7bb,2023-03-10 12:34:06.957+01,2023-04-05 12:25:26.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.68,1.41,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
b98ecfbb161e2114abaa0593b4f0e885,782c2fdec7b604daefea9bf7b783a7bb,2023-04-05 12:25:26.957+02,2023-05-01 22:16:46.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.71,1.44,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
077ebc702b123bac5dc94845f605955c,782c2fdec7b604daefea9bf7b783a7bb,2023-05-01 22:16:46.957+02,2023-05-27 23:08:06.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.72,1.45,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
486b8bcdca757eaf46ca51077b10c767,782c2fdec7b604daefea9bf7b783a7bb,2023-05-27 23:08:06.957+02,2023-06-22 21:59:26.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.79,1.5,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
8e48dd494087e08e850f642ae057a283,782c2fdec7b604daefea9bf7b783a7bb,2023-06-22 21:59:26.957+02,2023-07-20 02:50:46.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.84,1.55,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
3efe45d920ca73e33d6414ac933fe996,782c2fdec7b604daefea9bf7b783a7bb,2023-07-20 02:50:46.957+02,2023-08-14 22:42:06.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.88,1.58,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
e8219eec5a2f98d8af7a774c77b585d3,782c2fdec7b604daefea9bf7b783a7bb,2023-08-14 22:42:06.957+02,2023-09-11 01:33:26.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.9,1.6,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
9ed4620024af405f102158b472b8f899,782c2fdec7b604daefea9bf7b783a7bb,2023-09-11 01:33:26.957+02,2023-10-08 13:24:46.957+02,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.91,1.61,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
7ed025f81a7c8601f9d993298db9d3a6,782c2fdec7b604daefea9bf7b783a7bb,2023-10-08 13:24:46.957+02,2023-11-04 08:16:06.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,1.97,1.66,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
baac4d5eca1fe7e22d763ffa1c76bec0,782c2fdec7b604daefea9bf7b783a7bb,2023-11-04 08:16:06.957+01,2023-12-01 18:07:26.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,2.02,1.7,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
50a0ed8f5877c8e75321612877038fba,782c2fdec7b604daefea9bf7b783a7bb,2023-12-01 18:07:26.957+01,2023-12-28 14:58:46.957+01,false,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,2.05,1.72,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
657ca4d9cca245e5dd1a93bd21a7a25b,782c2fdec7b604daefea9bf7b783a7bb,2023-12-28 14:58:46.957+01,9999-12-31 00:00:00+01,true,Crunchips,Crisp & Snacks,Crunchips Western Style Potato Chips 150 g,2.06,1.73,19, EUR,150,1,2021-05-11 15:07:23.881+02,2025-12-28 11:29:27.836877+01
c2b1765483a24ed476333c9df70b330c,dcc2ec0c38ed411a5d9295751328a464,2022-12-29 10:00:00.212+01,2023-06-27 17:33:54.212+02,false,Pringles,Crisp & Snacks,"Pringles Sour Cream & Onion Chips, 165 g",2.5,2.1,19, EUR,165,1,2020-12-23 12:57:11.62+01,2025-12-28 11:29:27.836877+01
7940bafc4579ae72c09986829a895bd6,dcc2ec0c38ed411a5d9295751328a464,2023-06-27 17:33:54.212+02,2023-12-24 22:07:48.212+01,false,Pringles,Crisp & Snacks,"Pringles Sour Cream & Onion Chips, 165 g",2.5,2.1,19, EUR,165,1,2020-12-23 12:57:11.62+01,2025-12-28 11:29:27.836877+01
d7dcbc071d063b2be8940942094a61ad,dcc2ec0c38ed411a5d9295751328a464,2023-12-24 22:07:48.212+01,9999-12-31 00:00:00+01,true,Pringles,Crisp & Snacks,"Pringles Sour Cream & Onion Chips, 165 g",2.52,2.12,19, EUR,165,1,2020-12-23 12:57:11.62+01,2025-12-28 11:29:27.836877+01
da83a392824db8a68aa2700ffd4d0b12,0e706671fbc1c66c6276653846b1c1ac,2022-12-23 21:00:01.016+01,2023-02-22 17:06:56.016+01,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.09,1.76,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
0b1f8c2a78a7545ed7be8cbab58fe408,0e706671fbc1c66c6276653846b1c1ac,2023-02-22 17:06:56.016+01,2023-04-24 12:13:51.016+02,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.02,1.7,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
a0bb582ffed661ecd25f1b6bffb98fb9,0e706671fbc1c66c6276653846b1c1ac,2023-04-24 12:13:51.016+02,2023-06-24 17:20:46.016+02,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.08,1.75,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
959e7e1285e7f789a0189519e3f5163a,0e706671fbc1c66c6276653846b1c1ac,2023-06-24 17:20:46.016+02,2023-08-24 22:27:41.016+02,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.12,1.78,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
702c8efe91ba1ca759bc8c92b0e0a426,0e706671fbc1c66c6276653846b1c1ac,2023-08-24 22:27:41.016+02,2023-10-25 23:34:36.016+02,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.14,1.8,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
83f48b8a82df911acb9f53757d102015,0e706671fbc1c66c6276653846b1c1ac,2023-10-25 23:34:36.016+02,2023-12-25 01:41:31.016+01,false,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.14,1.8,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
df0b81a3b4cd00bc515161c3aa5bf5bc,0e706671fbc1c66c6276653846b1c1ac,2023-12-25 01:41:31.016+01,9999-12-31 00:00:00+01,true,Ferrero,Chocolate,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",2.2,1.85,19, EUR,23,9,2021-10-22 00:40:57.124+02,2025-12-28 11:29:27.836877+01
e54b4a337dd7ebc8c9fa2405a59ef4a5,5d3969ae02b82a2e1f84457d03fedcab,2022-12-19 16:00:03.441+01,2023-01-16 17:19:13.441+01,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.04,2.55,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
fd91a6b325b7f375a9855ecf8519dbcd,5d3969ae02b82a2e1f84457d03fedcab,2023-01-16 17:19:13.441+01,2023-02-13 20:38:23.441+01,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.11,2.61,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
feaeb187828ac20863fef99a1c3b4398,5d3969ae02b82a2e1f84457d03fedcab,2023-02-13 20:38:23.441+01,2023-03-14 07:57:33.441+01,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.11,2.61,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
f145c5164c6a6f0a4ff406c5b9d4257a,5d3969ae02b82a2e1f84457d03fedcab,2023-03-14 07:57:33.441+01,2023-04-12 02:16:43.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.18,2.67,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
b3472d4ee90c4fe98462d0427db6ee8c,5d3969ae02b82a2e1f84457d03fedcab,2023-04-12 02:16:43.441+02,2023-05-10 22:35:53.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.25,2.73,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
d413eed8fa49edc335954dbb9c5688e3,5d3969ae02b82a2e1f84457d03fedcab,2023-05-10 22:35:53.441+02,2023-06-07 18:55:03.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.32,2.79,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
c344c9c5ca223b685c95d93ba3596021,5d3969ae02b82a2e1f84457d03fedcab,2023-06-07 18:55:03.441+02,2023-07-06 19:14:13.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.38,2.84,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
cb889a670458c146a0abbffff6016654,5d3969ae02b82a2e1f84457d03fedcab,2023-07-06 19:14:13.441+02,2023-08-04 19:33:23.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.44,2.89,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
bf7f1d33ebf42ec6a10ff4a38d22fe24,5d3969ae02b82a2e1f84457d03fedcab,2023-08-04 19:33:23.441+02,2023-09-02 00:52:33.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.5,2.94,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
fbac5fd90bae87902e25433156f9b149,5d3969ae02b82a2e1f84457d03fedcab,2023-09-02 00:52:33.441+02,2023-09-30 17:11:43.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.56,2.99,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
76b4dfd58533cc613a12df7eca5c6319,5d3969ae02b82a2e1f84457d03fedcab,2023-09-30 17:11:43.441+02,2023-10-29 01:30:53.441+02,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.62,3.04,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
933be6f63daf1d3135ed6b781e4b743d,5d3969ae02b82a2e1f84457d03fedcab,2023-10-29 01:30:53.441+02,2023-11-28 05:50:03.441+01,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.67,3.08,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
e76e6649c0e5990a1be5683d866dd901,5d3969ae02b82a2e1f84457d03fedcab,2023-11-28 05:50:03.441+01,2023-12-28 12:09:13.441+01,false,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.72,3.13,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
8f54f26cb06759206a9f3316f3b7931a,5d3969ae02b82a2e1f84457d03fedcab,2023-12-28 12:09:13.441+01,9999-12-31 00:00:00+01,true,Ferrero,Chocolate,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",3.77,3.17,19, EUR,378,18,2023-12-01 15:20:05.085+01,2025-12-28 11:29:27.836877+01
6a0d2134c743b2c48a86d36100161655,64f36aa14d1921b5f20921a6fb8b8bc0,2022-12-22 15:59:58.08+01,2023-01-21 16:40:09.08+01,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",1.8,1.51,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
8797ef9e2a6e1c7915f340a85cda6607,64f36aa14d1921b5f20921a6fb8b8bc0,2023-01-21 16:40:09.08+01,2023-02-20 20:20:20.08+01,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",1.8,1.51,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
4c9c2c870ff0f9078cc30ae30662632c,64f36aa14d1921b5f20921a6fb8b8bc0,2023-02-20 20:20:20.08+01,2023-03-22 17:00:31.08+01,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",1.83,1.54,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
6c577357fc3ceed8f4ba9f59bf0e160f,64f36aa14d1921b5f20921a6fb8b8bc0,2023-03-22 17:00:31.08+01,2023-04-22 07:40:42.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",1.9,1.6,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
aa981a291a94922283812cd750625ce2,64f36aa14d1921b5f20921a6fb8b8bc0,2023-04-22 07:40:42.08+02,2023-05-22 03:20:53.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",1.93,1.62,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
fbde1bcb05e5c58c72d904a72af5855d,64f36aa14d1921b5f20921a6fb8b8bc0,2023-05-22 03:20:53.08+02,2023-06-21 21:01:04.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",2.0,1.68,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
02a47d52f31307e266594eb50bebef5b,64f36aa14d1921b5f20921a6fb8b8bc0,2023-06-21 21:01:04.08+02,2023-07-21 23:41:15.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",2.03,1.71,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
7ee002782df250666ae2d560e2eee545,64f36aa14d1921b5f20921a6fb8b8bc0,2023-07-21 23:41:15.08+02,2023-08-20 21:21:26.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",2.09,1.76,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
eeb53c3e41aedaed8323be5e57720ea0,64f36aa14d1921b5f20921a6fb8b8bc0,2023-08-20 21:21:26.08+02,2023-09-21 09:01:37.08+02,false,Chio,Crisp & Snacks,"Chio Tortillas Original Salted, 110 g",2.12,1.78,19, EUR,110,1,2020-06-11 09:03:17.984+02,2025-12-28 11:29:27.836877+01
